id,home,away
401365030,2199,2710
401365051,2199,2886
401365061,2199,2229
401365072,2674,2199
401365091,2711,2199
401365109,2459,2199
401365120,2199,2309
401365142,2199,2649
401365145,2309,2199
401372201,2210,3153
401372202,2210,495
401372203,2430,2210
401372204,2210,2272
401372205,2210,2737
401365413,2210,2275
401365423,2210,2729
401365458,2729,2210
401365463,2210,350
401365468,2210,232
401365235,2529,2217
401365203,2507,2217
401365226,2217,2380
401365256,2217,2352
401365248,2217,2619
401365288,2729,2217
401365306,2217,2681
401365311,2217,2363
401365324,2561,2217
401365336,2514,2217
401365347,2368,2217
401365321,2217,2368
401365350,2520,2217
401365338,2217,2405
401365358,2405,2217
401365368,2217,2514
401365363,2217,2561
401372683,2226,103563
401370074,2226,2390
401385592,2226,2630
401372684,2226,2653
401369189,2226,2454
401372686,2226,2489
401372687,2226,53
401371975,2670,2226
401372688,2272,2226
401372656,2226,2429
401404466,2226,2429
401372691,2393,2226
401372697,2226,2348
401372696,2636,2226
401372695,2638,2226
401372698,2226,2572
401373758,2229,3155
401373760,2739,2229
401373761,2229,2430
401369175,2229,2454
401395419,2229,2013
401371630,2229,2277
401400470,2229,606
401372759,2393,2229
401372847,2636,2229
401372842,2638,2229
401372814,2229,2572
401371081,2230,2379
401374302,2230,2900
401365213,2363,2230
401371083,2230,2597
401371084,2599,2230
401371085,2230,112358
401370080,2230,2390
401365757,2325,2230
401365827,2603,2230
401371130,2541,2239
401372489,2239,2751
401372572,2464,2239
401378825,2239,109670
401373649,2934,2239
401378827,2239,29
401373674,2239,2463
401373680,2239,2540
401373714,299,2239
401373712,2239,2934
401372479,2439,2241
401372958,2241,3117
401372959,2241,3242
401372960,2241,2717
401372961,2241,2428
401372962,2241,2747
401372963,2678,2241
401372964,2428,2241
401386793,2241,124947
401370704,2241,2261
401370709,2241,2506
401370716,2344,2241
401370722,2241,2908
401370728,2737,2241
401370734,2427,2241
401370740,2241,2515
401370746,2272,2241
401370752,2241,2448
401370763,2241,2127
401371087,2244,2415
401370984,2244,2619
401384959,2244,2440
401371750,2571,2244
401371571,2244,2426
401365758,2670,2244
401398910,2305,2244
401365780,2244,2603
401406708,2244,2603
401372238,2729,2247
401373818,2247,2077
401376532,2272,2247
401373819,2247,2634
401373820,2382,2247
401373821,2247,2679
401373822,2247,2648
401367453,2653,2247
401367484,2247,2653
401367479,2433,2247
401371246,2250,3101
401371274,2250,2627
401371287,2250,2771
401371295,2250,2641
401371299,2250,2464
401371304,2250,2453
401371306,2351,2250
401371309,2250,2492
401371149,2541,2250
401406558,2250,2539
401371314,2250,2351
401371229,2250,2501
401408370,301,2250
401371317,252,2250
401371319,2250,279
401371355,2253,2755
401371384,2253,2751
401371372,2253,2504
401369141,2253,2454
401371272,2492,2253
401371389,2253,109670
401371275,2351,2253
401371407,2253,2400
401371419,2253,111254
401371402,2253,2636
401371437,2440,2253
401371173,2253,2539
401371481,2617,2253
401371464,2320,2253
401371477,2253,2627
401371487,2534,2253
401371507,2253,2547
401371513,2253,2856
401371516,3084,2253
401371523,3101,2253
401373852,2747,2261
401374410,2261,108806
401374411,2261,111926
401381701,2450,2261
401378604,2261,2415
401374413,2261,2450
401372242,2729,2261
401373808,2261,2678
401373386,2352,2261
401370710,2448,2261
401370717,2261,2506
401370723,2515,2261
401370729,2261,2272
401402801,2261,2344
401370748,2261,2908
401370753,2261,2737
401409433,2261,2506
401370758,2427,2261
401372965,2272,2828
401372967,2272,2804
401372969,2272,2258
401370157,2569,2272
401370699,2272,2737
401370711,2908,2272
401370718,2272,2448
401406797,2272,2737
401370735,2272,2515
401370754,2272,2427
401370759,2506,2272
401381668,2275,2404
401370990,2619,2275
401392210,2275,212
401365302,2405,2275
401365410,2729,2275
401365464,2275,119
401371591,2277,111162
401371611,2277,2903
401371620,2277,3134
401371639,2277,3120
401384882,2277,2545
401384888,2443,2277
401384913,2916,2277
401371640,2377,2277
401371647,2916,2277
401371651,2277,2443
401371655,2277,2447
401371658,2277,2466
401371661,2277,2545
401371665,2466,2277
401371670,2545,2277
401371675,2447,2277
401371677,2277,2916
401372288,2287,368
401367274,2287,2623
401372289,2287,2296
401390790,2287,2825
401372290,2287,2636
401367284,2287,2350
401367281,2674,2287
401367364,2623,2287
401367378,2460,2287
401367384,2350,2287
401372123,2294,2428
401372121,2294,2344
401365022,2294,2711
401372125,2294,2502
401364342,2509,2294
401372128,2294,2545
401372129,2294,2710
401364406,2294,2509
401364439,2294,158
401378647,2348,2296
401371369,2856,2296
401378650,2617,2296
401372338,2460,2296
401378651,2296,111951
401373178,2296,2504
401378654,2296,2640
401373165,2296,2755
401378656,2296,2582
401378657,2400,2296
401372250,2305,2627
401370985,2305,2619
401372006,2305,2638
401372016,2599,2305
401372251,2305,2617
401398463,2305,2440
401368364,2641,2305
401368387,2305,2641
401368382,2306,2305
401365597,2306,2437
401371954,2724,2306
401372255,2306,2739
401371631,2306,2377
401372256,2306,2454
401368371,2306,2628
401368375,2306,2641
401368399,2628,2306
401372036,2752,2309
401386750,2309,391
401385631,2309,214
401380974,2309,2582
401395830,2309,2630
401365086,2309,2649
401365106,2309,2459
401365129,2309,2711
401365152,2309,189
401365159,2006,2309
401371351,2320,2728
401371379,2572,2320
401371388,2636,2320
401371391,2641,2320
401371409,2320,3158
401371434,2320,2433
401371445,2534,2320
401371469,2320,2534
401371451,2617,2320
401371484,3101,2320
401371489,3084,2320
401371493,2320,2627
401371518,2856,2320
401371583,2325,2529
401365795,2603,2325
401365776,2325,2670
401365828,2325,2244
401365837,257,2325
401402045,139,2325
401376555,2771,2329
401365225,2405,2329
401370963,2329,2885
401372640,2329,2598
401373069,2329,2379
401376557,2329,2196
401376562,2329,2352
401373098,2426,2329
401373102,2329,2426
401369139,2335,111926
401365233,2335,2363
401369174,2335,2379
401369201,2617,2335
401369203,2335,3117
401369221,2460,2335
401369230,2335,109700
401369248,2335,2454
401369271,2335,2453
401372971,2344,108806
401372970,2344,3229
401372914,2344,2378
401372973,2344,2717
401372975,2344,2415
401372976,2344,108942
401372977,2597,2344
401372978,2379,2344
401402025,2344,2945
401402804,2429,2344
401370712,2515,2344
401370730,2506,2344
401370736,2344,2448
401370741,2344,2737
401370747,2427,2344
401383806,2348,2299
401371603,2466,2348
401383807,2348,2433
401373390,2348,2640
401371137,2541,2348
401392010,2348,2353
401383809,2348,3168
401372710,2638,2348
401372711,2636,2348
401372712,2348,2572
401372713,2572,2348
401372666,2429,2348
401372717,2229,2348
401372718,2348,2638
401372919,2349,111913
401372920,2349,524
401392050,2349,343
401372327,2349,2529
401372922,2771,2349
401372923,2349,2597
401372547,112358,2349
401386322,2349,2885
401369640,2378,2349
401372299,2350,3163
401372300,2350,2450
401402012,2539,2350
401400496,2350,2615
401367353,2350,2674
401367367,2350,2623
401367391,2623,2350
401371255,2351,3188
401384957,2567,2351
401371271,2351,2504
401371296,2440,2351
401371180,2539,2351
401371215,2351,2501
401371312,2351,2492
401371225,2351,2608
401371153,2541,2351
401371233,2608,2351
401371320,2351,252
401371236,2501,2351
401371156,2351,2541
401373383,2352,2569
401373385,2352,5901
401373387,2352,2251
401373103,2352,2426
401381737,107,2352
401385917,2363,2453
401365200,2363,2879
401365266,2561,2363
401365272,2363,2514
401365301,2643,2363
401365320,2520,2363
401365323,2363,2612
401365339,2363,2561
401365345,2405,2363
401365349,2612,2363
401365356,2363,2368
401365365,2099,2363
401403666,2520,2363
401365240,2368,2678
401365273,2520,2368
401365289,2368,2426
401365309,2405,2368
401365327,2368,2520
401400971,2405,2368
401365332,2368,2561
401365337,2368,2405
401401509,2368,2612
401365352,2514,2368
401365364,2612,2368
401402451,2405,2368
401365373,2368,2099
401371566,2567,2377
401371590,2628,2377
401371595,2377,3134
401376712,2535,2377
401371608,2597,2377
401371605,2377,3117
401371614,2547,2377
401371619,2751,2377
401371627,2638,2377
401371629,2377,2937
401371636,2377,3120
401384883,2377,2443
401384886,2377,2545
401402159,2377,3166
401371648,2916,2377
401371652,2377,2447
401371656,2377,2443
401371659,2377,2545
401371662,2377,2466
401372913,2717,2378
401372912,2378,112706
401372917,2378,2430
401372918,2378,2515
401386321,2619,2378
401369645,2885,2378
401402800,2619,2378
401369666,2378,2885
401373068,2379,108854
401373067,2379,109684
401371728,2603,2379
401373070,2379,109636
401373071,2379,117
401372654,2429,2379
401373072,2379,2450
401402013,2379,2450
401373074,2379,2569
401373075,2379,2428
401373077,2379,2415
401373017,2737,2382
401378804,2382,124721
401376647,2382,2393
401378805,2382,2397
401373831,2382,2653
401365497,2643,2382
401365510,2382,2535
401365521,2382,2678
401365525,2382,2430
401403752,2643,2382
401365534,2382,2717
401365540,2535,2382
401365548,2382,2747
401370069,154,2390
401372747,2393,2737
401372745,2393,2855
401372748,2617,2393
401365245,2520,2393
401372749,2393,2081
401372750,2393,2630
401372752,2630,2393
401372755,2393,2636
401372756,2393,2638
401372760,2393,2572
401408030,2393,2636
401372012,2599,2400
401371365,2856,2400
401383799,2453,2400
401378795,2400,2447
401378797,2447,2400
401373176,2504,2400
401382731,2640,2400
401373163,2755,2400
401380977,2582,2400
401382732,2400,2640
401382340,2011,2400
401365205,2429,2405
401365237,2603,2405
401365318,2405,2561
401365330,2612,2405
401365279,2599,2405
401373232,2413,3077
401373233,2413,2975
401372990,2413,2506
401373238,2413,484
401372041,2752,2413
401373239,2413,2634
401373241,2413,2630
401373242,2634,2413
401373244,2413,2565
401373245,2546,2413
401400265,2413,2634
401373240,2635,2413
401373247,2413,2635
401378591,2415,117
401387090,2415,124950
401378592,2547,2415
401371199,2501,2415
401371169,2539,2415
401378603,2415,2755
401378593,2415,210
401378594,2415,111942
401402132,2415,2251
401378595,2428,2415
401378596,2569,2415
401378598,2450,2415
401378599,2415,2428
401378600,2415,2569
401378601,47,2415
401372996,2426,2515
401373091,2426,2689
401372240,2426,2729
401373104,2426,322
401373105,349,2426
401373009,2427,2913
401373010,2427,2635
401373011,2427,2592
401373012,2427,2643
401373013,2427,2428
401373014,2717,2427
401373015,2630,2427
401386370,2427,2397
401370713,2737,2427
401370719,2427,2908
401370724,2427,2448
401370731,2515,2427
401370743,2506,2427
401380987,2428,3111
401373004,2908,2428
401380986,2428,2684
401373796,2643,2428
401380988,2428,3117
401372839,2638,2428
401376708,2428,2534
401380990,2428,108806
401380991,2569,2428
401380993,2428,2450
401413308,2569,2428
401372652,2429,2908
401365024,2649,2429
401372354,2674,2429
401372655,2429,2717
401372659,2429,2638
401372660,2429,2636
401412467,2229,2429
401372979,2430,2448
401373799,2430,2739
401373801,2430,286
401371898,2633,2430
401373803,2430,3169
401365500,2717,2430
401365506,2430,2747
401365515,2678,2430
401365520,2643,2430
401402060,2430,2747
401365545,2747,2430
401365549,2430,2678
401365535,2430,2535
401373832,2433,3134
401371606,2433,2466
401371922,2567,2433
401371618,2433,2466
401373833,2433,2113
401373834,2433,2347
401372810,2433,2572
401373835,2617,2433
401367461,2433,2653
401365590,2437,536
401365606,2509,2437
401365604,2641,2437
401365613,2437,2565
401365629,2439,2437
401365633,2437,2900
401365638,2437,2710
401365655,2437,2449
401365662,2437,2571
401365691,155,2437
401365688,2449,2437
401365594,2439,2449
401377061,2439,2724
401372481,2439,2850
401371923,2567,2439
401371171,2539,2439
401372483,2439,2547
401364761,2439,2440
401371168,2539,2440
401371132,2541,2440
401371748,2440,2571
401371276,2440,2492
401372400,2440,134
401364719,2440,2751
401403791,2440,2751
401371592,2443,2590
401371701,2443,2506
401369171,2443,2678
401371628,2443,2176
401371633,2655,2443
401371637,2443,2056
401384912,2466,2443
401402043,2443,2176
401371644,2443,2545
401371641,2443,2447
401371649,2443,2466
401371663,2916,2443
401378791,2447,3117
401378792,2447,3117
401372337,2460,2447
401372264,2628,2447
401378794,2447,3238
401384963,2447,3084
401378796,2447,494
401384885,2916,2447
401384910,2447,2545
401372167,2509,2447
401371645,2447,2466
401377977,2447,2545
401373864,2916,2447
401373865,2447,2916
401372980,2448,2256
401372982,2448,2535
401376713,2448,2597
401372983,2448,3117
401370700,2448,2506
401372986,2448,108806
401370706,2515,2448
401370749,2737,2448
401370742,2448,2908
401365587,2449,2152
401365603,2449,2627
401365615,2449,2462
401365623,2449,2463
401365643,2449,2571
401365660,2449,2900
401365666,2449,2710
401406705,2449,2900
401365683,2571,2449
401381698,2450,111942
401372237,2450,2729
401381699,2634,2450
401381697,2450,2079
401381700,2450,111926
401372038,2752,2450
401381702,2755,2450
401371955,2724,2450
401381703,2569,2450
401373078,2450,2379
401373060,2169,2450
401385916,111982,2453
401385591,2453,3083
401385793,2453,3117
401385919,2453,111951
401369291,2453,2454
401369303,2453,91
401369135,2641,2454
401369161,2454,2691
401369184,2454,2206
401369213,2454,3174
401369228,2454,107730
401397836,2454,111912
401372588,2458,2144
401372587,2458,2267
401371380,2856,2458
401372592,2458,3141
401372595,2502,2458
401372579,2458,2464
401372596,2458,2692
401402853,2502,2458
401372597,2458,2502
401372582,2464,2458
401365102,2649,2459
401365144,2711,2459
401365160,2459,2649
401382271,2460,49
401376692,2751,2460
401382270,2460,2685
401367286,2460,2674
401367350,2623,2460
401367366,2674,2460
401367396,2460,79
401384950,2463,3101
401384952,2463,3249
401373369,2463,2502
401384954,2463,3246
401373660,2463,2934
401373692,2463,2540
401373722,2934,2463
401386350,2464,110031
401372571,2464,2934
401372573,2692,2464
401372576,2464,111226
401372580,2464,2502
401371593,2466,3134
401371596,2567,2466
401371610,2466,2617
401371623,2466,2937
401395170,2466,2903
401384889,2916,2466
401371642,2545,2466
401371653,2466,2916
401365010,2473,2649
401368236,2473,2523
401368243,2473,2754
401368252,2473,3121
401368269,2870,2473
401368281,2739,2473
401408371,2473,2391
401373388,2483,2640
401371920,2483,2567
401369812,2124,2483
401376725,2608,2483
401371207,2483,2501
401371301,2483,2492
401377445,38,2483
401371257,2492,3084
401371269,2492,2628
401371279,2540,2492
401371294,2492,2546
401371303,2492,2716
401371218,2492,2608
401371220,2492,2501
401371183,2492,2539
401371231,2608,2492
401371194,2501,2930
401371200,2502,2501
401385837,2501,2546
401371203,2501,2678
401373858,2916,2501
401371232,2501,2608
401371186,2501,2539
401411940,2539,2501
401373367,2502,415
401373366,2502,2866
401372633,2692,2502
401372539,147,2502
401371193,2608,2504
401371166,2539,2504
401372315,2641,2504
401371751,2571,2504
401371958,2724,2504
401372355,2674,2504
401373175,2582,2504
401373159,2755,2504
401373181,2504,2640
401373183,2504,2582
401373169,2504,2755
401372987,2506,2678
401372988,2506,2643
401371699,2506,2678
401371895,2633,2506
401372989,2506,3243
401385873,2506,3117
401372991,2506,2747
401372993,2506,3245
401370707,2506,2908
401370725,2506,2737
401370755,2515,2506
401372009,2507,2529
401365252,2507,2612
401372008,2507,2641
401373524,2507,2550
401373539,2507,2599
401373551,2550,2507
401373565,2752,2507
401373573,2599,2507
401372165,2509,2750
401372166,2509,2916
401365214,2514,7933
401365268,2514,2612
401365316,2514,2520
401365331,2520,2514
401400973,2514,2520
401365357,2561,2514
401365362,2612,2514
401365367,2514,2405
401365376,2514,2363
401372994,2515,2213
401372239,2515,2729
401372998,2515,3077
401372999,2515,2047
401370701,2908,2515
401365255,2579,2520
401395150,2520,461
401365334,2520,2612
401365361,2561,2520
401368224,2739,2523
401373040,2523,123306
401372645,2598,2523
401368247,2523,2754
401368257,2523,2870
401368278,2870,2523
401368292,2523,2739
401368267,2523,2750
401368310,2523,2174
401372325,2529,524
401370986,2619,2529
401370968,2885,2529
401370865,2529,112358
401370807,2803,2529
401370893,2681,2529
401370886,2598,2529
401370868,2529,2597
401370869,2529,2771
401370842,112358,2529
401370880,2597,2529
401371357,2534,2326
401371370,2534,2623
401371387,2567,2534
401371401,2534,2544
401371416,2534,2636
401371561,2534,2810
401371457,2627,2534
401371474,2534,2617
401371495,2856,2534
401371499,2547,2534
401371505,2534,3101
401371510,2534,3084
401371167,2539,2535
401373427,2535,2590
401373426,2535,2373
401373790,2535,2401
401365502,2535,2643
401365516,2535,2717
401365518,2747,2535
401365531,2678,2535
401365546,2717,2535
401365553,2643,2535
401365558,2535,2747
401371165,2539,112358
401371176,2539,3136
401371177,2608,2539
401371184,2539,2608
401371152,2539,2541
401373625,2540,22
401386341,2540,2094
401371205,2608,2540
401373669,2540,2934
401373717,2934,2540
401373721,13,2540
401371134,2628,2541
401371146,2541,2608
401371150,2608,2541
401377971,2545,111951
401377972,2545,2491
401377970,2655,2545
401371921,2567,2545
401377973,2545,3120
401373036,2870,2545
401365035,2545,2711
401373829,2653,2545
401377975,2582,2545
401377976,2545,2398
401404580,2545,2650
401373863,2545,2916
401373298,2546,2880
401373043,2546,2754
401372308,2623,2546
401373857,2916,2546
401373299,2546,2693
401373039,2870,2546
401371440,2856,2546
401373302,2634,2546
401373304,2546,2634
401373282,2546,2565
401405386,2565,2546
401373292,2630,2546
401373279,2565,2546
401373226,2546,2197
401378831,2547,2486
401373807,2547,2678
401371759,2547,2900
401378832,2547,2465
401371455,2856,2547
401371467,2547,3084
401371476,2547,3101
401399158,2856,2547
401371486,2627,2547
401371491,2547,2617
401372022,2550,2681
401372023,2550,428
401373514,2550,2599
401373556,2599,2550
401398906,2550,2599
401365270,2612,2561
401365371,2561,314
401365374,2520,2561
401373273,2565,255
401371758,2565,2900
401373044,2754,2565
401373275,2565,2931
401373038,2565,2870
401373277,2630,2565
401373280,2635,2565
401398632,2630,2565
401373281,2565,2634
401377717,2655,2567
401377729,2567,2724
401409353,2567,2724
401377747,2724,2567
401383802,2569,2592
401373002,2569,2908
401373795,2569,2643
401383804,2569,3117
401381711,2569,2634
401373798,2643,2569
401371891,2579,2569
401383805,2569,2256
401406794,2569,571
401371745,2617,2571
401371747,2571,597
401371752,2571,2399
401371755,2623,2571
401365670,2900,2571
401365673,2710,2571
401402035,155,2571
401372804,2572,2730
401372263,2628,2572
401372809,2572,100
401372812,2636,2572
401372813,2638,2572
401406590,2572,111951
401371884,2579,2908
401371886,2579,2747
401371889,2579,2019
401364858,2633,2579
401364911,2579,2633
401378590,2655,2582
401380971,2582,3120
401380972,2634,2582
401380973,2582,2877
401380975,2582,2640
401373162,2755,2582
401372015,2599,2597
401371756,2597,2900
401365274,2612,2597
401373786,2597,2380
401370847,2771,2597
401370875,2597,2598
401370894,2681,2597
401370877,2597,112358
401370810,2803,2597
401370878,2597,2681
401372638,2598,111170
401370883,2598,2681
401370839,112358,2598
401370849,2771,2598
401370809,2803,2598
401370896,2681,2598
401370887,2598,2803
401370888,2598,2771
401370889,2598,116
401365219,2599,2612
401370967,2599,2885
401365799,2670,2603
401371195,2608,2640
401392307,2608,2616
401371211,2608,2623
401365199,2670,2612
401365230,2681,2612
401365244,2612,112358
401365286,2612,428
401365293,2619,2612
401398431,2612,39
401385131,2617,108817
401387370,2617,2371
401386791,2617,124946
401386090,2617,2728
401371462,2627,2617
401371501,2856,2617
401371504,2617,3084
401371511,2617,3101
401370989,2619,2681
401370991,2619,2803
401370994,2619,3149
401369680,2885,2619
401372331,2623,2865
401367360,2674,2623
401371952,2724,2627
401378842,2627,2491
401378843,2627,2937
401378844,2627,2904
401371448,3101,2627
401371453,3084,2627
401371480,2627,2856
401372267,2628,2755
401372268,2628,2640
401368409,2641,2628
401368414,2628,66
401371892,2633,2630
401385593,2653,2630
401373287,2630,3117
401384751,2630,124809
401383794,2710,2630
401373289,2634,2630
401373290,2630,2635
401371894,2633,2635
401371897,2633,2641
401371899,2633,2908
401381709,2634,2225
401381712,2634,111921
401373470,2634,2635
401399068,2634,2635
401373464,2635,3083
401373467,2717,2635
401373469,2635,2410
401373468,2635,2653
401373042,2750,2635
401373268,2635,2057
401372843,2636,386
401371703,2636,2837
401372844,2636,2610
401372846,2636,3158
401399150,2636,2937
401372840,2638,2636
401372841,2636,2638
401372833,2638,2703
401372835,2638,3141
401372740,2638,276
401373160,2755,2640
401373168,2640,2755
401380980,2640,2582
401376584,2029,2640
401372314,2641,2755
401371562,2916,2641
401373794,2643,3117
401373793,2643,571
401373797,2643,2592
401365507,2717,2643
401365522,2643,2678
401365527,2747,2643
401365537,2643,2717
401365560,2430,2643
401364990,2674,2649
401365039,2649,3250
401376653,2649,2655
401365081,2649,2711
401373827,2653,3117
401373828,2653,2892
401386569,2653,2027
401376659,2655,2674
401373158,2655,2755
401377713,2724,2655
401377737,2655,2724
401377756,2655,218
401371971,2670,2681
401372352,2674,2652
401365050,2711,2674
401372353,2674,3107
401372243,2674,2729
401367394,2287,2674
401373804,2678,123313
401373805,2678,108860
401373806,2678,109636
401365501,2747,2678
401365552,2678,2717
401370965,2681,2885
401374289,2681,107554
401370892,2681,2803
401370841,112358,2681
401370897,2681,112358
401370898,2681,116
401370899,2681,2771
401370852,2771,2681
401372632,2692,112694
401377030,2692,2739
401371392,3101,2692
401372635,2692,554
401383791,2710,2295
401383790,2710,510
401365648,2900,2710
401365684,2710,2900
401410916,2710,140
401365012,2711,129
401365034,2711,2870
401364998,2711,2812
401365066,2711,486
401373809,2717,2684
401373005,2908,2717
401365526,2717,2747
401386492,2729,124942
401365461,2729,232
401386430,2737,124942
401370158,3117,2737
401386796,2737,124947
401370737,2908,2737
401370761,2737,2515
401372248,2739,401
401368230,2739,2754
401368240,2750,2739
401368286,2754,2739
401368308,2870,2739
401368313,2739,2750
401368318,2739,94
401373850,2747,3243
401373851,2747,2215
401373046,2750,437
401368223,2870,2750
401368273,2754,2750
401368297,2750,2870
401372488,2751,536
401371418,2751,3084
401373584,2550,2752
401371757,2754,2900
401373045,2754,2849
401398970,2754,190
401368251,2754,2870
401368285,2870,2754
401373156,2755,2299
401373157,2916,2755
401373155,2755,2347
401382730,2771,108842
401370962,2885,2771
401370848,2771,112358
401370811,2803,2771
401370851,2771,2803
401385986,2803,524
401370812,2803,112358
401371356,2856,22
401371393,2856,3096
401397837,2856,2318
401371472,2856,3101
401371478,2856,3084
401373034,2870,2189
401406555,2870,2391
401370969,2885,66786
401369687,2885,42
401371760,2900,509
401371763,2900,2462
401374303,2900,121894
401365690,140,2900
401373000,2908,2592
401393912,2908,124947
401373008,2908,3242
401370760,2344,2908
401370767,2908,2427
401373856,2916,2153
401373859,2916,3158
401373862,2916,386
401398950,2916,2937
401386231,2934,2144
401385448,2934,109670
401373707,299,2934
401373732,302,2934
401373730,27,2934
401371362,3084,109597
401371563,3084,123391
401371429,3084,3246
401371465,3084,3101
401371522,3084,166
401371399,3101,3246
401386715,3101,3246
401371408,3101,3249
401371426,3101,112679
401372545,112358,2383
401370843,112358,2597
401370844,112358,2803
